account_id,district_name,open_date,statement_frequency,num_customers,credit_cards,loan,loan_amount,loan_payments,loan_term,loan_status,loan_default,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance
4286,Hradec Kralove,1996-11-11,monthly,1,0,FALSE,NA,NA,NA,NA,NA,44800,15,0,107351,1100
4287,Hl.m. Praha,1993-10-17,monthly,1,0,FALSE,NA,NA,NA,NA,NA,13440,15,0,43786,500
4296,Vyskov,1993-01-28,monthly,1,1,FALSE,NA,NA,NA,NA,NA,42240,15,1,84574,200
4301,Hl.m. Praha,1997-06-26,monthly,1,0,FALSE,NA,NA,NA,NA,NA,15300,15,0,53842,900
4320,Trebic,1996-07-23,monthly,1,0,TRUE,51360,4280,12,expired,TRUE,59000,1,0,158634,-5295
4321,Pardubice,1993-04-18,monthly,1,1,FALSE,NA,NA,NA,NA,NA,63700,15,3,159484,1000
4328,Olomouc,1994-06-17,monthly,1,0,FALSE,NA,NA,NA,NA,NA,22200,15,0,43285,300
4329,Hl.m. Praha,1994-02-17,monthly,1,0,FALSE,NA,NA,NA,NA,NA,37100,15,0,119549,300
4330,Pardubice,1995-07-05,monthly,2,0,FALSE,NA,NA,NA,NA,NA,58200,15,0,152103,1100
4332,Ostrava - mesto,1997-12-23,monthly,1,0,FALSE,NA,NA,NA,NA,NA,31500,15,0,117827,1000
4336,Benesov,1997-07-08,monthly,1,1,FALSE,NA,NA,NA,NA,NA,44300,15,1,140929,200
4337,Rokycany,1993-11-16,monthly,1,1,TRUE,51408,2142,24,expired,FALSE,58700,15,1,140842,900
4342,Ostrava - mesto,1996-04-29,monthly,1,1,TRUE,100128,4172,24,current,FALSE,63800,15,1,140823,700
4343,Tachov,1993-11-22,monthly,1,1,FALSE,NA,NA,NA,NA,NA,27200,15,33,104567,900
4346,Klatovy,1996-03-15,monthly,1,0,FALSE,NA,NA,NA,NA,NA,63200,15,0,145586,800
4347,Hl.m. Praha,1993-03-27,monthly,1,0,FALSE,NA,NA,NA,NA,NA,35100,15,0,69491,700
4349,Ostrava - mesto,1996-09-16,monthly,1,0,FALSE,NA,NA,NA,NA,NA,39000,15,0,91875,700
4350,Vyskov,1993-04-04,monthly,1,0,FALSE,NA,NA,NA,NA,NA,62200,15,0,150170,1000
4352,Benesov,1993-07-05,monthly,1,1,FALSE,NA,NA,NA,NA,NA,30400,15,9,86597,400
4354,Louny,1997-01-08,monthly,1,1,TRUE,327660,5461,60,current,FALSE,37500,15,0,112776,1000
4355,Tachov,1993-02-21,monthly,1,0,FALSE,NA,NA,NA,NA,NA,43100,15,0,79218,800
4356,Pardubice,1994-01-26,monthly,1,0,FALSE,NA,NA,NA,NA,NA,13100,8,0,37537,-35457
4358,Kolin,1997-02-12,monthly,1,1,FALSE,NA,NA,NA,NA,NA,63900,15,5,147074,300
4361,Jesenik,1996-03-11,monthly,2,1,TRUE,90156,7513,12,expired,FALSE,63000,15,6,150627,700
4368,Hl.m. Praha,1995-01-16,monthly,1,1,FALSE,NA,NA,NA,NA,NA,24934,15,10,73976,500
4375,Most,1996-10-28,monthly,1,0,FALSE,NA,NA,NA,NA,NA,55000,15,0,135944,800
4377,Plzen - sever,1993-04-24,monthly,1,1,FALSE,NA,NA,NA,NA,NA,64200,15,11,167492,500
4379,Chrudim,1996-06-28,monthly,1,0,FALSE,NA,NA,NA,NA,NA,17600,15,0,33973,500
4383,Opava,1996-11-10,monthly,1,0,FALSE,NA,NA,NA,NA,NA,57700,15,0,146652,800
4385,Cheb,1993-11-23,monthly,1,0,FALSE,NA,NA,NA,NA,NA,29100,15,0,86052,1000
4389,Vsetin,1996-07-28,monthly,1,0,FALSE,NA,NA,NA,NA,NA,44960,15,0,60583,400
4405,Usti nad Labem,1996-09-08,monthly,1,0,FALSE,NA,NA,NA,NA,NA,39600,4,0,128881,-1619
4414,Karlovy Vary,1993-09-10,monthly,2,0,TRUE,97224,4051,24,expired,FALSE,11700,15,0,68273,1000
4415,Opava,1995-07-05,monthly,1,0,TRUE,74040,6170,12,expired,FALSE,35680,15,0,87902,600
4416,Ceske Budejovice,1994-02-12,monthly,1,1,FALSE,NA,NA,NA,NA,NA,30800,15,61,107916,800
4418,Zdar nad Sazavou,1994-02-09,monthly,2,0,FALSE,NA,NA,NA,NA,NA,15900,15,0,56353,200
4423,Most,1995-04-26,monthly,1,1,TRUE,73836,2051,36,expired,FALSE,48100,15,2,129608,900
4424,Rychnov nad Kneznou,1996-01-29,monthly,1,0,FALSE,NA,NA,NA,NA,NA,26900,15,0,80013,500
4427,Ceska Lipa,1993-06-07,monthly,2,0,TRUE,87816,7318,12,expired,FALSE,10300,15,0,43442,800
4434,Usti nad Labem,1994-12-09,monthly,1,0,FALSE,NA,NA,NA,NA,NA,62900,15,0,156903,1100
4437,Teplice,1993-09-24,monthly,1,0,FALSE,NA,NA,NA,NA,NA,68600,15,0,101441,600
4438,Rychnov nad Kneznou,1996-08-04,monthly,1,0,FALSE,NA,NA,NA,NA,NA,33760,15,0,52414,500
4439,Sokolov,1995-12-25,monthly,1,0,FALSE,NA,NA,NA,NA,NA,16320,15,0,40655,1100
4442,Brno - mesto,1996-08-08,monthly,1,0,FALSE,NA,NA,NA,NA,NA,13100,15,0,50092,300
4445,Pardubice,1997-08-07,monthly,1,0,FALSE,NA,NA,NA,NA,NA,17700,15,0,46823,400
4447,Uherske Hradiste,1996-06-16,monthly,2,0,TRUE,192744,5354,36,current,FALSE,63400,15,0,128779,200
4448,Prostejov,1993-06-02,monthly,2,1,TRUE,192744,5354,36,expired,FALSE,64800,15,6,157005,700
4454,Vyskov,1996-12-21,monthly,1,0,FALSE,NA,NA,NA,NA,NA,23200,15,0,78133,1100
4456,Ceske Budejovice,1996-09-03,monthly,1,1,TRUE,321240,5354,60,current,FALSE,39400,15,1,141990,700
4458,Prostejov,1996-04-23,monthly,1,0,FALSE,NA,NA,NA,NA,NA,18100,15,0,64134,900
4463,Bruntal,1993-09-03,monthly,1,0,FALSE,NA,NA,NA,NA,NA,28200,15,0,48054,1000
4470,Jindrichuv Hradec,1993-11-01,monthly,1,0,FALSE,NA,NA,NA,NA,NA,78900,15,0,115094,500
4473,Jicin,1995-10-09,monthly,1,0,TRUE,93960,1566,60,current,FALSE,30000,15,0,88247,800
4475,Olomouc,1997-04-16,monthly,2,0,FALSE,NA,NA,NA,NA,NA,18800,15,0,55513,500
4476,Karlovy Vary,1994-11-10,monthly,1,0,TRUE,15192,633,24,expired,FALSE,14720,15,0,48157,500
4478,Karvina,1993-07-23,monthly,1,0,FALSE,NA,NA,NA,NA,NA,34600,15,0,102437,800
4480,Jihlava,1996-08-19,monthly,1,0,FALSE,NA,NA,NA,NA,NA,20500,15,0,42740,200
4484,Brno - mesto,1993-02-03,monthly,1,0,FALSE,NA,NA,NA,NA,NA,62100,15,0,160891,700
4488,Decin,1996-04-24,monthly,1,0,FALSE,NA,NA,NA,NA,NA,21500,15,0,45178,600
4503,Svitavy,1995-01-03,monthly,1,1,TRUE,135360,2820,48,current,FALSE,63600,15,5,146480,200
4511,Decin,1993-09-26,monthly,1,0,FALSE,NA,NA,NA,NA,NA,10400,15,0,44316,600
4514,Jesenik,1993-12-18,monthly,1,0,FALSE,NA,NA,NA,NA,NA,72000,15,0,129866,300
4519,Mlada Boleslav,1994-06-08,monthly,1,0,FALSE,NA,NA,NA,NA,NA,6200,100,0,58507,200
4526,Vyskov,1993-11-29,monthly,1,0,FALSE,NA,NA,NA,NA,NA,50700,15,0,84856,900
4527,Nymburk,1997-06-01,monthly,2,1,FALSE,NA,NA,NA,NA,NA,41500,15,2,105898,600
4533,Frydek - Mistek,1997-08-03,monthly,1,1,TRUE,81144,2254,36,current,FALSE,62500,15,1,132954,200
4534,Vyskov,1997-01-18,monthly,1,0,FALSE,NA,NA,NA,NA,NA,21000,700,0,70911,600
4538,Karvina,1995-05-07,monthly,1,0,FALSE,NA,NA,NA,NA,NA,5000,300,0,45854,300
4543,Decin,1993-10-08,monthly,1,1,FALSE,NA,NA,NA,NA,NA,34400,1,19,65061,-482
4550,Breclav,1997-02-06,monthly,1,0,TRUE,61320,1022,60,current,FALSE,9700,15,0,34807,700
4576,Plzen - jih,1993-06-05,monthly,1,0,TRUE,300204,8339,36,expired,FALSE,23600,15,0,68594,300
4580,Nymburk,1994-08-27,monthly,1,1,TRUE,20220,1685,12,expired,FALSE,61600,15,4,127871,500
4585,Plzen - jih,1996-06-08,monthly,2,1,TRUE,64656,1347,48,current,FALSE,16100,15,2,59121,200
4588,Pribram,1996-08-27,monthly,1,0,FALSE,NA,NA,NA,NA,NA,7900,6,0,33973,-6595
4589,Kladno,1995-05-22,monthly,1,0,FALSE,NA,NA,NA,NA,NA,14560,8,0,37165,-2461
4596,Ostrava - mesto,1993-03-09,monthly,1,0,FALSE,NA,NA,NA,NA,NA,54600,1,0,153404,-2736
4616,Hl.m. Praha,1997-09-24,monthly,1,1,TRUE,66696,2779,24,current,FALSE,57100,15,2,163270,1000
4618,Beroun,1996-07-21,monthly,1,0,TRUE,66696,2779,24,current,TRUE,56600,0,0,115745,-7914
4626,Nymburk,1996-06-15,monthly,1,0,TRUE,33348,2779,12,expired,FALSE,54800,15,0,112215,700
4650,Kladno,1995-10-15,monthly,1,0,TRUE,402000,6700,60,current,FALSE,9100,15,0,52350,200
4659,Breclav,1993-10-08,monthly,1,0,FALSE,NA,NA,NA,NA,NA,44300,7,0,115427,-1116
4660,Vyskov,1997-01-03,monthly,1,0,TRUE,106944,4456,24,current,FALSE,36100,15,0,83933,58
4681,Karvina,1995-08-08,monthly,1,0,TRUE,162624,3388,48,current,FALSE,18400,15,0,73290,14512
4715,Mlada Boleslav,1996-10-28,monthly,1,1,TRUE,97176,4049,24,current,FALSE,62900,15,5,119073,400
4725,Opava,1997-04-14,monthly,1,0,TRUE,168264,4674,36,current,FALSE,28100,15,0,70586,700
4727,Benesov,1995-02-13,monthly,1,0,TRUE,107640,4485,24,expired,FALSE,51500,15,0,123789,600
4729,Zdar nad Sazavou,1997-05-23,monthly,1,0,FALSE,NA,NA,NA,NA,NA,14080,4,0,36383,-1153
4743,Zlin,1993-05-05,monthly,1,0,FALSE,NA,NA,NA,NA,NA,65700,3,0,173875,-1377
4746,Brno - mesto,1997-02-21,monthly,1,1,TRUE,204780,3413,60,current,FALSE,64600,15,4,151002,200
4753,Hl.m. Praha,1996-11-07,monthly,1,0,FALSE,NA,NA,NA,NA,NA,31680,0,0,48487,-4040
4768,Most,1996-06-17,monthly,1,0,FALSE,NA,NA,NA,NA,NA,62700,0,0,125262,-190
4774,Zdar nad Sazavou,1994-01-14,monthly,2,0,TRUE,465072,9689,48,current,FALSE,42880,15,0,99235,300
4784,Nachod,1997-08-08,monthly,2,0,TRUE,219456,4572,48,current,FALSE,29500,15,0,95801,400
4794,Olomouc,1996-12-18,monthly,1,0,TRUE,465504,9698,48,current,TRUE,16200,3,0,49947,-1736
4803,Plzen - mesto,1996-06-08,monthly,1,0,TRUE,59136,1232,48,current,FALSE,17900,15,0,38938,6620
4825,Cesky Krumlov,1994-06-04,monthly,2,0,TRUE,21396,1783,12,expired,FALSE,26300,15,0,49990,1000
4851,Usti nad Orlici,1996-02-04,monthly,2,0,TRUE,141648,5902,24,expired,FALSE,60700,15,0,144983,200
4852,Pardubice,1995-04-13,monthly,1,0,TRUE,213300,5925,36,current,FALSE,8160,15,0,42444,400
4858,Bruntal,1997-06-21,monthly,1,0,TRUE,335184,6983,48,current,TRUE,37400,5,0,100571,-6653
4863,Kolin,1996-03-12,monthly,1,1,TRUE,76080,6340,12,expired,FALSE,38900,15,10,105699,300
4894,Ceske Budejovice,1993-06-20,monthly,1,1,TRUE,117024,4876,24,expired,FALSE,54500,15,14,135209,800
4907,Havlickuv Brod,1994-02-06,monthly,1,0,TRUE,98832,2059,48,current,FALSE,41200,15,0,70009,500
4937,Pribram,1993-02-20,monthly,1,0,TRUE,143904,5996,24,expired,FALSE,64700,15,0,135935,700
4948,Hradec Kralove,1995-07-29,monthly,1,0,TRUE,359760,5996,60,current,FALSE,60000,15,0,127808,900
4949,Decin,1996-10-14,monthly,1,1,TRUE,289920,6040,48,current,FALSE,41200,15,1,124678,400
4981,Brno - mesto,1996-01-22,monthly,1,0,TRUE,179328,3736,48,current,FALSE,23040,15,0,81615,200
4999,Hl.m. Praha,1996-02-12,monthly,2,1,TRUE,165168,4588,36,current,FALSE,46500,15,1,124254,300
5001,Blansko,1995-12-15,monthly,1,0,TRUE,110112,4588,24,expired,FALSE,63000,15,0,135658,700
5011,Tachov,1993-08-25,monthly,1,0,FALSE,NA,NA,NA,NA,NA,62700,1,0,125712,-16504
5024,Karvina,1995-08-20,monthly,1,0,FALSE,NA,NA,NA,NA,NA,17500,15,0,40527,-6605
5033,Brno - mesto,1995-08-03,monthly,1,0,TRUE,11400,950,12,expired,FALSE,6700,15,0,49934,300
5063,Hradec Kralove,1995-10-11,monthly,1,0,FALSE,NA,NA,NA,NA,NA,33700,5,0,113049,-2142
5065,Zdar nad Sazavou,1993-01-24,monthly,1,0,FALSE,NA,NA,NA,NA,NA,59800,0,0,141961,-5
5072,Kutna Hora,1996-04-12,monthly,1,0,TRUE,317520,5292,60,current,FALSE,44800,15,0,83424,1100
5092,Ostrava - mesto,1993-12-21,monthly,1,0,FALSE,NA,NA,NA,NA,NA,21700,9,0,34411,-34521
5118,Olomouc,1995-08-05,monthly,1,0,TRUE,53232,1109,48,current,FALSE,15360,15,0,50515,1100
5120,Hl.m. Praha,1993-06-21,monthly,1,1,TRUE,323472,6739,48,expired,FALSE,64000,15,1,128939,200
5125,Hl.m. Praha,1995-09-14,monthly,1,0,FALSE,NA,NA,NA,NA,NA,53100,0,0,156275,-13433
5126,Jihlava,1995-04-03,monthly,2,0,TRUE,20352,424,48,current,FALSE,9600,15,0,44428,400
5129,Frydek - Mistek,1993-06-08,monthly,1,0,FALSE,NA,NA,NA,NA,NA,66600,0,0,171917,-13589
5164,Kolin,1997-05-13,monthly,1,0,TRUE,22356,621,36,current,FALSE,14400,15,0,37213,6392
5180,Brno - mesto,1997-02-24,monthly,2,1,TRUE,58764,4897,12,current,FALSE,48500,15,0,111219,700
5181,Prerov,1996-02-03,monthly,1,0,TRUE,399120,6652,60,current,FALSE,30200,15,0,85656,300
5213,Hl.m. Praha,1995-08-18,monthly,1,1,TRUE,320976,6687,48,current,TRUE,63400,6,1,130775,-2052
5215,Brno - venkov,1993-07-01,monthly,1,1,TRUE,14628,1219,12,expired,FALSE,17600,2,1,78661,200
5263,Zlin,1995-07-14,monthly,1,0,TRUE,276300,4605,60,current,FALSE,30560,15,0,73335,500
5267,Kladno,1996-01-12,monthly,1,0,TRUE,129312,5388,24,current,TRUE,63800,11,0,117299,-8657
5269,Semily,1996-07-04,monthly,1,0,TRUE,117420,1957,60,current,FALSE,26900,15,0,68585,500
5270,Chrudim,1993-01-13,monthly,1,0,TRUE,79608,3317,24,expired,FALSE,66300,15,0,136655,800
5283,Cesky Krumlov,1997-09-18,monthly,1,0,TRUE,170832,3559,48,current,FALSE,52000,15,0,141462,700
5290,Chomutov,1997-07-21,monthly,1,0,FALSE,NA,NA,NA,NA,NA,38800,3,0,103618,-651
5305,Pardubice,1996-09-16,monthly,1,0,TRUE,240528,5011,48,current,FALSE,34900,15,0,86335,600
5313,Teplice,1993-04-29,monthly,1,0,TRUE,300660,5011,60,current,FALSE,63900,15,0,135577,800
5317,Plzen - sever,1996-10-20,monthly,1,0,TRUE,90180,2505,36,current,FALSE,20400,15,0,52787,200
5343,Zlin,1993-06-08,monthly,1,0,FALSE,NA,NA,NA,NA,NA,32000,6,0,58097,-17623
5357,Karvina,1994-12-18,monthly,1,1,FALSE,NA,NA,NA,NA,NA,38720,0,17,89940,-134
5358,Kladno,1995-05-18,monthly,1,0,TRUE,68340,1139,60,current,FALSE,33600,15,0,77351,500
5366,Karvina,1993-08-09,monthly,1,0,FALSE,NA,NA,NA,NA,NA,67700,0,0,143535,-25610
5369,Brno - mesto,1993-02-25,monthly,1,0,FALSE,NA,NA,NA,NA,NA,28200,0,0,41784,-7146
5372,Rychnov nad Kneznou,1993-05-08,monthly,1,0,FALSE,NA,NA,NA,NA,NA,70500,1,0,167672,-1058
5387,Hl.m. Praha,1993-10-05,monthly,1,0,FALSE,NA,NA,NA,NA,NA,26300,0,0,47279,-10714
5395,Pardubice,1996-04-26,monthly,1,0,TRUE,158184,4394,36,current,FALSE,52400,15,0,140530,400
5422,Zdar nad Sazavou,1994-10-22,monthly,2,0,TRUE,368880,6148,60,current,FALSE,64500,15,0,154699,1100
5423,Cesky Krumlov,1993-05-02,monthly,1,0,FALSE,NA,NA,NA,NA,NA,59700,1,0,138290,-1965
5428,Karlovy Vary,1993-04-14,monthly,1,0,TRUE,174744,7281,24,expired,TRUE,64500,15,0,151180,-3564
5429,Novy Jicin,1995-09-22,monthly,1,0,FALSE,NA,NA,NA,NA,NA,24800,1,0,40248,-33223
5442,Chomutov,1993-03-22,monthly,1,1,TRUE,174744,7281,24,expired,TRUE,67800,0,1,123222,-6831
5445,Olomouc,1997-02-19,monthly,1,0,TRUE,78696,2186,36,current,FALSE,14100,15,0,56766,1000
5472,Hl.m. Praha,1993-05-04,monthly,1,0,FALSE,NA,NA,NA,NA,NA,23200,0,0,37045,-2376
5477,Hodonin,1995-12-17,monthly,1,1,TRUE,349392,7279,48,current,FALSE,52700,15,4,151614,900
5481,Usti nad Orlici,1993-08-16,monthly,1,0,TRUE,209184,4358,48,expired,FALSE,63800,15,0,119383,1000
5483,Rakovnik,1993-03-28,monthly,1,0,FALSE,NA,NA,NA,NA,NA,51300,0,0,85346,-1383
5505,Hl.m. Praha,1996-04-26,monthly,1,1,FALSE,NA,NA,NA,NA,NA,61800,2,7,143964,-1879
5541,Hradec Kralove,1995-03-24,monthly,1,0,TRUE,32640,680,48,current,FALSE,27700,15,0,65177,300
5546,Hradec Kralove,1993-05-28,monthly,1,0,FALSE,NA,NA,NA,NA,NA,39600,1,0,80352,-655
5572,Cesky Krumlov,1997-08-11,monthly,1,0,TRUE,140880,2348,60,current,FALSE,38900,15,0,122248,800
5591,Nymburk,1996-03-16,monthly,2,0,TRUE,221880,3698,60,current,FALSE,23884,2,0,75663,1000
5593,Cesky Krumlov,1996-02-27,monthly,1,1,TRUE,44376,3698,12,expired,FALSE,64700,15,11,149337,800
5622,Karvina,1993-02-08,monthly,1,1,TRUE,83016,6918,12,expired,FALSE,64400,15,1,138532,700
5628,Trebic,1994-06-17,monthly,1,0,TRUE,225420,3757,60,current,FALSE,31360,15,0,60399,200
5648,Kromeriz,1997-06-13,monthly,1,0,FALSE,NA,NA,NA,NA,NA,59600,2,0,124452,-997
5661,Blansko,1995-12-20,monthly,1,0,FALSE,NA,NA,NA,NA,NA,77700,1,0,142074,-24041
5692,Zdar nad Sazavou,1996-02-25,monthly,1,0,FALSE,NA,NA,NA,NA,NA,22477,6,0,90197,-2346
5698,Hl.m. Praha,1997-09-04,monthly,2,0,TRUE,99216,2756,36,current,FALSE,54500,15,0,124072,300
5700,Havlickuv Brod,1993-07-20,monthly,1,0,TRUE,103680,1728,60,current,TRUE,26240,3,0,46520,-19310
5735,Usti nad Orlici,1995-01-25,monthly,1,0,TRUE,290700,4845,60,current,TRUE,56400,4,0,129626,-2825
5740,Hradec Kralove,1993-04-16,monthly,1,0,FALSE,NA,NA,NA,NA,NA,63300,0,0,133182,-3725
5758,Chrudim,1997-07-28,monthly,1,0,FALSE,NA,NA,NA,NA,NA,33600,1,0,109635,-4197
5767,Olomouc,1993-06-16,monthly,1,0,FALSE,NA,NA,NA,NA,NA,23040,7,0,45844,-468
5774,Hl.m. Praha,1995-06-08,monthly,1,0,TRUE,31176,1299,24,expired,FALSE,16900,15,0,65770,700
5794,Karvina,1995-07-14,monthly,2,0,TRUE,123600,2060,60,current,FALSE,48900,15,0,125562,300
5837,Kolin,1996-07-18,monthly,1,0,TRUE,177804,4939,36,current,FALSE,60100,15,0,140728,800
5868,Chrudim,1993-02-02,monthly,1,0,FALSE,NA,NA,NA,NA,NA,64400,15,0,174680,-3370
5870,Prerov,1997-09-17,monthly,1,0,FALSE,NA,NA,NA,NA,NA,42400,15,0,158654,-1119
5878,Sumperk,1996-11-19,monthly,1,0,FALSE,NA,NA,NA,NA,NA,33280,0,0,97080,-137
5891,Brno - mesto,1993-01-25,monthly,1,1,TRUE,65184,5432,12,expired,FALSE,57600,15,18,159892,900
5912,Jicin,1996-10-25,monthly,1,0,TRUE,184620,3077,60,current,FALSE,18513,15,0,65518,1100
5927,Cesky Krumlov,1993-11-26,monthly,1,0,TRUE,87216,1817,48,expired,TRUE,21429,0,0,47942,-5238
5944,Plzen - jih,1997-06-06,monthly,1,1,TRUE,78720,1640,48,current,FALSE,21600,15,1,68640,1000
5952,Svitavy,1993-09-07,monthly,1,1,TRUE,141240,5885,24,expired,FALSE,43500,15,10,114517,1000
5984,Praha - zapad,1993-11-11,monthly,1,0,FALSE,NA,NA,NA,NA,NA,24700,8,0,64375,-1308
5991,Hl.m. Praha,1993-11-21,monthly,1,0,TRUE,61056,1272,48,expired,FALSE,35500,15,0,57224,900
6030,Pardubice,1993-08-24,monthly,1,1,TRUE,28248,1177,24,expired,FALSE,44000,15,14,124819,400
6040,Hl.m. Praha,1993-04-22,monthly,1,0,TRUE,11736,489,24,expired,FALSE,27900,15,0,70827,1100
6051,Breclav,1993-08-28,monthly,1,0,TRUE,276660,7685,36,expired,TRUE,11300,2,0,34012,-4668
6061,Hl.m. Praha,1997-03-08,monthly,1,0,TRUE,5148,429,12,current,FALSE,38240,15,0,66177,1000
6062,Karlovy Vary,1996-08-28,monthly,1,1,TRUE,321360,5356,60,current,FALSE,63200,15,0,116559,700
6064,Semily,1997-01-11,monthly,1,0,FALSE,NA,NA,NA,NA,NA,8100,0,0,34068,-3262
6075,Prachatice,1996-09-15,monthly,1,0,TRUE,407952,8499,48,current,TRUE,9900,15,0,29697,-1450
6097,Rokycany,1997-06-15,monthly,1,0,TRUE,26208,728,36,current,FALSE,9800,15,0,45816,1000
6138,Brno - mesto,1997-01-22,monthly,2,0,TRUE,67608,2817,24,current,FALSE,26800,15,0,54658,200
6148,Ostrava - mesto,1993-12-27,monthly,2,1,TRUE,59760,2490,24,expired,FALSE,32160,15,25,117838,300
6157,Chomutov,1996-11-11,monthly,1,1,TRUE,247920,5165,48,current,FALSE,63800,15,4,133662,1000
6158,Bruntal,1996-05-13,monthly,1,0,TRUE,247920,5165,48,current,TRUE,45900,0,0,126697,-1164
6265,Kolin,1996-11-01,monthly,1,1,TRUE,87360,3640,24,current,FALSE,58400,15,4,134714,200
6273,Louny,1993-07-21,monthly,1,1,TRUE,87360,3640,24,expired,FALSE,59400,15,2,146350,200
6281,Breclav,1993-06-08,monthly,1,0,FALSE,NA,NA,NA,NA,NA,23576,3,0,44855,-3369
6289,Zlin,1995-04-05,monthly,1,0,TRUE,85632,1784,48,current,FALSE,60800,15,0,156504,800
6306,Zlin,1997-03-04,monthly,1,0,FALSE,NA,NA,NA,NA,NA,30900,0,0,86446,-1597
6321,Hl.m. Praha,1994-09-10,monthly,1,0,FALSE,NA,NA,NA,NA,NA,52500,15,0,129170,-2564
6353,Plzen - mesto,1993-11-26,monthly,1,1,TRUE,79920,1332,60,current,FALSE,36500,15,5,76932,700
6358,Beroun,1995-05-27,monthly,1,0,TRUE,270384,5633,48,current,FALSE,30800,15,0,94187,700
6363,Ostrava - mesto,1993-08-01,monthly,1,1,TRUE,17508,1459,12,expired,FALSE,34720,15,8,85423,900
6397,Rychnov nad Kneznou,1995-03-15,monthly,2,0,TRUE,181020,3017,60,current,FALSE,23800,15,0,79501,500
6425,Tachov,1993-03-29,monthly,1,0,TRUE,36684,3057,12,expired,FALSE,24480,15,0,50774,700
6434,Hl.m. Praha,1995-05-08,monthly,1,0,TRUE,110136,4589,24,expired,FALSE,60700,15,0,140543,400
6440,Hl.m. Praha,1996-11-01,monthly,1,0,TRUE,34572,2881,12,expired,FALSE,51300,15,0,141787,1100
6453,Chomutov,1996-07-27,monthly,1,0,TRUE,10944,304,36,current,FALSE,10400,15,0,35828,300
6461,Svitavy,1996-07-17,monthly,2,1,TRUE,150912,4192,36,current,FALSE,58000,15,0,117063,700
6463,Jindrichuv Hradec,1995-09-11,monthly,1,0,FALSE,NA,NA,NA,NA,NA,53600,3,0,157981,-12017
6472,Trebic,1994-02-08,monthly,1,0,TRUE,43164,3597,12,expired,FALSE,43700,15,0,120071,800
6473,Pribram,1993-01-26,monthly,1,0,TRUE,76908,6409,12,expired,TRUE,57100,7,0,128712,-1057
6495,Kutna Hora,1996-07-23,monthly,1,0,TRUE,104964,8747,12,current,FALSE,12600,15,0,67028,500
6505,Melnik,1997-09-13,monthly,1,1,TRUE,38496,3208,12,current,FALSE,31500,15,0,92238,800
6510,Ostrava - mesto,1996-12-18,monthly,1,1,TRUE,76992,3208,24,current,FALSE,59400,15,0,112176,900
6511,Olomouc,1994-06-10,monthly,1,0,FALSE,NA,NA,NA,NA,NA,55600,2,0,132089,-585
6592,Hl.m. Praha,1996-10-20,monthly,1,1,TRUE,390660,6511,60,current,FALSE,61600,15,2,164910,300
6602,Ostrava - mesto,1997-08-04,monthly,1,0,FALSE,NA,NA,NA,NA,NA,18700,0,0,57728,-274
6609,Jindrichuv Hradec,1995-03-27,monthly,1,0,TRUE,60156,1671,36,expired,TRUE,74000,0,0,159713,-1449
6649,Hl.m. Praha,1995-07-08,monthly,1,1,TRUE,100260,1671,60,current,FALSE,55700,15,8,143764,1000
6678,Brno - mesto,1996-01-03,monthly,1,0,TRUE,294384,6133,48,current,FALSE,63900,15,0,147778,1100
6686,Trebic,1996-02-10,monthly,1,0,TRUE,116496,4854,24,current,FALSE,34200,15,0,84727,600
6688,Jindrichuv Hradec,1996-06-25,monthly,1,0,TRUE,22968,638,36,current,FALSE,15400,15,0,57999,1000
6699,Jablonec n. Nisou,1996-06-08,monthly,1,0,TRUE,127200,2650,48,current,FALSE,24572,15,0,77515,400
6706,Louny,1996-12-28,monthly,1,0,TRUE,64860,1081,60,current,FALSE,15200,15,0,67060,200
6738,Uherske Hradiste,1994-07-28,monthly,1,0,TRUE,37908,3159,12,expired,FALSE,22479,15,0,71123,800
6792,Hl.m. Praha,1996-05-11,monthly,1,0,TRUE,17184,1432,12,expired,FALSE,24000,15,0,47760,400
6806,Hl.m. Praha,1993-11-26,monthly,1,1,FALSE,NA,NA,NA,NA,NA,29400,0,5,83779,-340
6856,Hradec Kralove,1995-08-19,monthly,1,0,TRUE,124344,3454,36,current,FALSE,63000,15,0,103753,321
6866,Ceske Budejovice,1997-10-02,monthly,1,0,FALSE,NA,NA,NA,NA,NA,24893,2,0,64903,-986
6872,Cesky Krumlov,1995-09-02,monthly,1,1,FALSE,NA,NA,NA,NA,NA,24830,1,2,99379,-1424
6897,Rychnov nad Kneznou,1993-04-23,monthly,1,0,FALSE,NA,NA,NA,NA,NA,64500,1,0,144437,-534
6902,Prostejov,1996-10-22,monthly,1,0,TRUE,49320,1370,36,current,FALSE,11700,15,0,49729,900
6910,Sumperk,1995-04-04,monthly,1,1,FALSE,NA,NA,NA,NA,NA,63100,15,12,155241,-1239
6924,Ostrava - mesto,1994-06-01,monthly,1,1,TRUE,194880,4060,48,current,FALSE,27600,15,2,79100,300
6930,Usti nad Labem,1993-09-08,monthly,1,1,TRUE,25944,1081,24,expired,FALSE,34080,15,5,93629,600
6950,Liberec,1996-10-12,monthly,2,1,TRUE,475680,9910,48,current,FALSE,42080,15,3,114953,700
6985,Louny,1995-07-27,monthly,2,0,TRUE,96768,2688,36,current,FALSE,64100,15,0,144652,900
